PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,Sex_female,Sex_male,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,Embarked_C,Embarked_Q,Embarked_S
18,1,-0.37329116377282767,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.38425834737480163,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
19,0,0.8247443762778711,0.10383371330011734,0.4311075665061982,-0.47405900209554847,-0.2836496735843347,0.05782075906331688,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
20,1,0.8247443762778711,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.500461365602791,-0.5614883350004026,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
21,0,-0.37329116377282767,0.4122765737663724,-0.4749317399335423,-0.47405900209554847,-0.12267579551958754,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
22,1,-0.37329116377282767,0.33516585864980863,-0.4749317399335423,-0.47405900209554847,-0.38425834737480163,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,5.090207831560824,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,-1.8431398382523698,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
23,1,0.8247443762778711,-1.1299377285649028,-0.4749317399335423,-0.47405900209554847,-0.48427946651033227,-0.5614883350004026,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,3.245549628623801,-1.6203748502463666
24,1,-1.5713267038235263,-0.12749843204957395,-0.4749317399335423,-0.47405900209554847,0.06848068468229969,-0.5614883350004026,-0.73492833670081,0.73492833670081,7.628966172384904,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,-1.8431398382523698,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
25,0,0.8247443762778711,-1.669712734380849,2.2431861793856793,0.7654658592660472,-0.2217753392031975,1.9157480412544754,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
26,1,0.8247443762778711,0.6436087191160637,0.4311075665061982,5.72356530471243,-0.014269949510359405,3.1543662293819144,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
27,0,0.8247443762778711,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.500461365602791,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
28,0,-1.5713267038235263,-0.8214948680986478,2.2431861793856793,2.0049907206276427,4.646175342148546,2.535057135318195,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,3.7485960461244416,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,-1.8431398382523698,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
29,1,0.8247443762778711,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.48729772672404625,-0.5614883350004026,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,3.245549628623801,-1.6203748502463666
30,0,0.8247443762778711,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.4869637059270619,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
31,0,-1.5713267038235263,0.7978301493491912,-0.4749317399335423,-0.47405900209554847,-0.08805031434786041,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
32,1,-1.5713267038235263,0.0035217447823048687,0.4311075665061982,-0.47405900209554847,2.3024117749136344,0.05782075906331688,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,4.328332033558184,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,-1.8431398382523698,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
33,1,0.8247443762778711,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.4898974548547919,-0.5614883350004026,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,3.245549628623801,-1.6203748502463666
34,0,-0.37329116377282767,2.802708742379849,-0.4749317399335423,-0.47405900209554847,-0.4345626842700351,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
35,0,-1.5713267038235263,-0.12749843204957395,0.4311075665061982,-0.47405900209554847,1.0075781432303248,0.05782075906331688,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
36,0,-1.5713267038235263,0.9520515795823188,0.4311075665061982,-0.47405900209554847,0.40048930819084066,0.05782075906331688,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
37,1,0.8247443762778711,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.500376854316807,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
38,0,0.8247443762778711,-0.6672734378655203,-0.4749317399335423,-0.47405900209554847,-0.4838609344273639,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
39,0,0.8247443762778711,-0.8986055832152116,1.3371468729459386,-0.47405900209554847,-0.2836496735843347,0.6771298531270364,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
40,1,0.8247443762778711,-1.2070484436814666,0.4311075665061982,-0.47405900209554847,-0.4196383935999572,0.05782075906331688,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
41,0,0.8247443762778711,0.7978301493491912,0.4311075665061982,-0.47405900209554847,-0.4551874623970808,0.05782075906331688,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
42,0,-0.37329116377282767,-0.2046091471661377,0.4311075665061982,-0.47405900209554847,-0.2232844693100545,0.05782075906331688,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
43,0,0.8247443762778711,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.4869637059270619,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
44,1,-0.37329116377282767,-2.055266309963668,0.4311075665061982,2.0049907206276427,0.19080473462370104,1.2964389471907558,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
45,1,0.8247443762778711,-0.8214948680986478,-0.4749317399335423,-0.47405900209554847,-0.48729772672404625,-0.5614883350004026,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,3.245549628623801,-1.6203748502463666
46,0,0.8247443762778711,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.4838609344273639,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
47,0,0.8247443762778711,0.0035217447823048687,0.4311075665061982,-0.47405900209554847,-0.33395401047956813,0.05782075906331688,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,3.245549628623801,-1.6203748502463666
48,1,0.8247443762778711,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.4898974548547919,-0.5614883350004026,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,3.245549628623801,-1.6203748502463666
49,0,0.8247443762778711,0.0035217447823048687,1.3371468729459386,-0.47405900209554847,-0.20961778706235742,0.6771298531270364,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
50,0,0.8247443762778711,-0.8986055832152116,0.4311075665061982,-0.47405900209554847,-0.2876740205359533,0.05782075906331688,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
51,0,0.8247443762778711,-1.7468234494974129,3.14922548582542,0.7654658592660472,0.15274044898181577,2.535057135318195,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
52,0,0.8247443762778711,-0.6672734378655203,-0.4749317399335423,-0.47405900209554847,-0.48889136811688727,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
53,1,-1.5713267038235263,1.491826585398265,0.4311075665061982,-0.47405900209554847,0.8980837113706839,0.05782075906331688,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,5.090207831560824,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,-1.8431398382523698,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
54,1,-0.37329116377282767,-0.050387716933010175,0.4311075665061982,-0.47405900209554847,-0.12267579551958754,0.05782075906331688,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
55,0,-1.5713267038235263,2.7255980272632856,-0.4749317399335423,0.7654658592660472,0.6012881236888062,0.05782075906331688,-0.73492833670081,0.73492833670081,-0.13093191371369972,4.328332033558184,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,-1.8431398382523698,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
56,1,-1.5713267038235263,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,0.06848068468229969,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,3.7485960461244416,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,-1.8431398382523698,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
57,1,-0.37329116377282767,-0.6672734378655203,-0.4749317399335423,-0.47405900209554847,-0.4345626842700351,-0.5614883350004026,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
58,0,0.8247443762778711,-0.08894307449129206,-0.4749317399335423,-0.47405900209554847,-0.500376854316807,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
59,1,-0.37329116377282767,-1.9010448797305406,0.4311075665061982,2.0049907206276427,-0.08746275969292411,1.2964389471907558,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
60,0,0.8247443762778711,-1.4383805890311578,4.05526479226516,2.0049907206276427,0.2978684609245643,3.7736753234456337,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
61,0,0.8247443762778711,-0.5901627227489565,-0.4749317399335423,-0.47405900209554847,-0.500376854316807,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
63,0,-1.5713267038235263,1.18338372493201,0.4311075665061982,-0.47405900209554847,1.03382090970183,0.05782075906331688,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,3.7485960461244416,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,-1.8431398382523698,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
64,0,0.8247443762778711,-1.9781555948471043,2.2431861793856793,2.0049907206276427,-0.08444449947921012,2.535057135318195,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
65,0,-1.5713267038235263,0.0035217447823048687,-0.4749317399335423,-0.47405900209554847,-0.08805031434786041,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
66,1,0.8247443762778711,0.0035217447823048687,0.4311075665061982,0.7654658592660472,-0.3390689554550755,0.6771298531270364,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,2.0704683395567414,-0.30776763719708455,-1.6203748502463666
67,1,-0.37329116377282767,-0.050387716933010175,-0.4749317399335423,-0.47405900209554847,-0.4345626842700351,-0.5614883350004026,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,8.204195095625431,-0.06719144217123482,-0.0335389235452768,-1.8431398382523698,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
68,0,0.8247443762778711,-0.8214948680986478,-0.4749317399335423,-0.47405900209554847,-0.4816817505530624,-0.5614883350004026,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
69,1,0.8247443762778711,-0.9757162983317753,3.14922548582542,2.0049907206276427,-0.4863761512721256,3.1543662293819144,1.3591463149883567,-1.3591463149883567,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
70,0,0.8247443762778711,-0.28171986228270146,1.3371468729459386,-0.47405900209554847,-0.4715363718880317,0.6771298531270364,-0.73492833670081,0.73492833670081,-0.13093191371369972,-0.2307759970499032,-0.26646646592932777,-0.1962346477120411,-0.19312574877995392,-0.1217517537022039,-0.06719144217123482,-0.0335389235452768,0.5419421358471305,-0.4824392247510853,-0.30776763719708455,0.6164469538980741
